PropertyName,PropertySubName,NearbyLocations,LocationAdvantages,Link,PriceDetails,TopFacilities
Ireo The Corridors,"2, 3, 4 BHK Apartment in Sector 67A, Gurgaon","['Lovely Public School', 'Golf Course Extension Road', 'Paras Trinity Mall', 'KIIT College of Engineering', 'PVR Drive in Theatre']","{'Lovely Public School': '2.9 KM', 'Golf Course Extension Road': '3.7 KM', 'Paras Trinity Mall': '3.7 KM', 'KIIT College of Engineering': '4.1 KM', 'PVR Drive in Theatre': '5.6 KM', 'De Adventure Park': '6.0 KM', 'Sohna Road': '6.6 KM', 'AIPL Business Centre': '9.8 KM', 'Huda Metro Station (Gurugram)': '9.9 KM', 'Teri Golf Course': '12.7 KM', 'Indira Gandhi International Airport': '24.8 KM', 'Radisson Hotel': '5.8 KM'}",https://www.99acres.com/ireo-the-corridors-sector-67a-gurgaon-npxid-r6670,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,296 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,727 sq.ft.', 'price-range': 'Price on Request'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,740 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Football', 'Bar/Chill-Out Lounge', 'Medical Centre', 'Reading Lounge', 'School', 'Solar Lighting', 'Aerobics Centre', 'Card Room']"
Assotech Blith,"2, 3, 4 BHK Apartment, 5 BHK Villa in Sector 99, Gurgaon","['Signature Advanced Hospital', 'Gurugram Global Heights School', 'Dwarka Expressway', 'Ramgarh Farms & Resort', 'Indira Gandhi International Airport']","{'Signature Advanced Hospital': '2.2 KM', 'Gurugram Global Heights School': '3.8 KM', 'Dwarka Expressway': '4.0 KM', 'Ramgarh Farms & Resort': '7.0 KM', 'Indira Gandhi International Airport': '8.2 KM', 'DPG Group of Institutions': '8.3 KM', 'Holiday Inn': '9.0 KM', 'SkyJumper Trampoline Park': '10.1 KM', 'Huda Metro Station (Gurugram)': '13.7 KM', 'IMT Manesar': '14.4 KM'}",https://www.99acres.com/assotech-blith-sector-99-gurgaon-npxid-r3090,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,365 sq.ft.', 'price-range': '₹ 75.01 L - 1.09 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,685 - 2,400 sq.ft.', 'price-range': '₹ 92.73 L - 1.91 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,835 sq.ft.', 'price-range': '₹ 1.56 - 2.3 Cr'}, '5 BHK': {'building_type': 'Villa', 'area_type': 'Built-up Area', 'area': '5,595 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Lounge', 'Medical Centre', 'Conference room', 'Salon', 'Card Room', 'Visitors Parking', 'Restaurant', 'Terrace Garden']"
Bestech Park View Sanskruti,"3, 4 BHK Apartment in Sector 92, Gurgaon","['Sapphire Mall', 'Holiday Inn', 'Aarvy Healthcare Hospital', 'RPS International School Sector 89', 'National Tennis Academy Sector 98']","{'Sapphire Mall': '1.2 KM', 'Holiday Inn': '2.0 KM', 'Aarvy Healthcare Hospital': '3.6 KM', 'RPS International School Sector 89': '3.7 KM', 'National Tennis Academy Sector 98': '5.3 KM', 'Dwarka Expressway': '5.8 KM', 'NH-48 (Delhi-Jaipur Expressway)': '6.4 KM', 'DPG Group of Institutions': '15.4 KM', 'De Adventure Park': '16.6 KM', 'KMP Expressway': '18.2 KM', 'Indira Gandhi International Airport': '34.2 KM'}",https://www.99acres.com/bestech-park-view-sanskruti-sector-92-gurgaon-npxid-r4600,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,920 - 2,120 sq.ft.', 'price-range': '₹ 1.36 - 1.5 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,325 - 2,475 sq.ft.', 'price-range': '₹ 1.61 - 1.71 Cr'}}","['Valet Parking', 'Swimming Pool', 'Reading Lounge', 'School', 'Card Room', 'Restaurant', 'Sauna', 'Steam Room', 'Grocery Shop']"
Signature Global the Millennia,"1, 2 BHK Apartment in Sector 37D, Gurgaon","['Signature tower', 'Jharsha Chowk', 'Hero Honda Chowk', 'Rajiv Chowk', 'Umang Bhawaj Chawk']","{'Signature tower': '12.0 KM', 'Jharsha Chowk': '9.0 KM', 'Hero Honda Chowk': '5.0 KM', 'Rajiv Chowk': '8.0 KM', 'Umang Bhawaj Chawk': '2.0 KM', 'IMT Manesar': '13.0 KM', 'NH 8': '5.0 KM', 'Delhi': '10.0 KM', 'Dwarka Expressway': '2.5 KM', 'Gurugram Railway Station': '9.3 KM', 'Basai Dhankot Railway Station': '2.0 KM', 'AIIMS Jhajjar': '15.0 KM', 'Vedic Hospital': '3.2 KM', 'Balaji Hospital': '6.4 KM', 'SGT University': '11.1 KM'}",https://www.99acres.com/signature-global-the-millennia-sector-37d-gurgaon-npxid-r275989,"{'1 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '496.9 sq.ft.', 'price-range': 'Price on Request'}, '2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '519.22 - 644.51 sq.ft.', 'price-range': 'Price on Request'}}","['Skating Rink', 'Grocery Shop', 'Gazebo', 'Fountain', 'Shopping Centre', 'Cricket Pitch', 'Multipurpose Court', 'Amphitheatre', 'Earthquake Resistant']"
Orchid Island,"2, 3, 4, 5 BHK Independent Floor in Sector 51, Gurgaon","['Artemis Hospital', 'Garima Public School', 'Gurugram University', 'Tigra Market', 'Imperfecto Patio']","{'Artemis Hospital': '1.1 KM', 'Garima Public School': '1.6 KM', 'Gurugram University': '2.6 KM', 'Tigra Market': '2.8 KM', 'Imperfecto Patio': '2.8 KM', 'ISKCON Temple': '3.5 KM', 'APJ Abdul Kalam Park': '3.9 KM', 'Rapid Metro Sector 55-56': '4.9 KM', 'Indira Gandhi International Airport': '21.8 KM'}",https://www.99acres.com/orchid-island-sector-51-gurgaon-npxid-r8010,"{'2 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '952 - 975 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '1,985 sq.ft.', 'price-range': '₹ 1.82 Cr'}, '4 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '2,122 - 2,726 sq.ft.', 'price-range': '₹ 1.9 - 2.55 Cr'}, '5 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '4,115.5 sq.ft.', 'price-range': 'Price on Request'}}","['Property Staff', 'Fountain', 'Power Back up Lift', 'Badminton Court', '24x7 Security', 'Club House', '24/7 Power Backup', 'Gated Community', '24/7 Water Supply']"
Ramprastha The Edge Towers,"2, 3, 4 BHK Apartment in Sector 37D, Gurgaon","['Ramprastha Police Post', 'Taxila cricket ground', 'MDS Public School', 'St Pauls School', 'Bharat Singh fuel company']","{'Ramprastha Police Post': '0.55 KM', 'Taxila cricket ground': '2.2 KM', 'MDS Public School': '5.8 KM', 'St Pauls School': '8.5 KM', 'Bharat Singh fuel company': '2.5 KM', 'Basai Enclave Park': '3.0 KM', 'Edge towers tennis court': '0.4 KM', 'SGT UHTC Basai': '3.4 KM', 'CANARA BANK': '5.4 KM', 'Suncity School': '2.3 KM', 'Hanuman & Shani Mandir': '3.7 KM', 'K.D. Hospital': '3.2 KM', 'KFG Sports Club': '5.2 KM', 'IndusInd Bank ATM': '6.9 KM', 'State Bank of India': '6.8 KM'}",https://www.99acres.com/ramprastha-the-edge-towers-sector-37d-gurgaon-npxid-r159,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,310 sq.ft.', 'price-range': '₹ 75 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,770 sq.ft.', 'price-range': '₹ 92 L'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,390 sq.ft.', 'price-range': '₹ 1.2 Cr'}}","['Temple', 'Swimming Pool', 'Bar/Chill-Out Lounge', 'School', 'Restaurant', 'Sauna', 'Piped Gas', 'Spa', 'Squash Court']"
Pyramid Spring Valley,"Land in Sohna, Gurgaon","['Sohna Road', 'GD Goenka Institution', 'Vardaan Hospital', 'Sohna Bus Stand', 'K.R. Mangalam University']","{'Sohna Road': '0.1 KM', 'GD Goenka Institution': '1.3 KM', 'Vardaan Hospital': '3.7 KM', 'Sohna Bus Stand': '3.7 KM', 'K.R. Mangalam University': '4.4 KM', 'Country Inn & Suites': '9.1 KM', 'Damdama Lake': '10.5 KM', 'KMP Expressway': '11.8 KM', 'Airia Mall': '12.0 KM', 'Indira Gandhi International Airport': '35.8 KM'}",https://www.99acres.com/pyramid-spring-valley-sohna-gurgaon-npxid-r338595,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '936 sq.ft.', 'price-range': 'Price on Request'}}","['Basketball Court', 'Badminton Court', 'Yoga/Meditation Area', 'Jogging Track', 'Rain Water Harvesting', '24/7 Power Backup', 'Landscape Garden', ""Children's Play Area"", 'Lift(s)']"
Bestech Park View Ananda,"2, 3 BHK Apartment, 5 BHK Villa in Sector 81, Gurgaon","['Miracles Apollo Cradle Hospital', ""St. Xavier's High School"", 'Sapphire Mall', 'Heritage Village Resort & Spa', 'Dwarka Expressway']","{'Miracles Apollo Cradle Hospital': '0.8 KM', ""St. Xavier's High School"": '1.9 KM', 'Sapphire Mall': '2.1 KM', 'Heritage Village Resort & Spa': '3.6 KM', 'Dwarka Expressway': '6.3 KM', 'Metro Station Kankrola sec 87': '6.8 KM', 'IMT Manesar': '7.7 KM', 'National Tennis Academy': '10.4 KM', 'SkyJumper Trampoline Park': '13.1 KM', 'Indira Gandhi International Airport': '29.6 KM'}",https://www.99acres.com/bestech-park-view-ananda-sector-81-gurgaon-npxid-r6464,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,360 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,645 - 1,810 sq.ft.', 'price-range': 'Price on Request'}, '5 BHK': {'building_type': 'Villa', 'area_type': 'Built-up Area', 'area': '5,480 - 5,840 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Visitors Parking', 'Restaurant', 'Terrace Garden', 'Piped Gas', 'Water Softener Plant', 'Skating Rink', 'Squash Court', 'Gazebo']"
Mapsko Casa Bella,"3, 4 BHK Apartment in Sector 82, Gurgaon","['Vatika City Centre Mall', 'Aarvy Healthcare Hospital', 'Holiday Inn', 'Broadways International School', 'IMT Manesar']","{'Vatika City Centre Mall': '2.9 KM', 'Aarvy Healthcare Hospital': '4.0 KM', 'Holiday Inn': '4.4 KM', 'Broadways International School': '4.8 KM', 'IMT Manesar': '10.0 KM', 'DPG Group of Institutions': '10.5 KM', 'Pataudi Road': '11.0 KM', 'Sultanpur National Park': '12.9 KM', 'HUDA Mini Golf Course': '13.5 KM', 'SkyJumper Trampoline Park': '14.2 KM', 'Indira Gandhi International Airport': '28.2 KM'}",https://www.99acres.com/mapsko-casa-bella-sector-82-gurgaon-npxid-r158,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,430 - 1,960 sq.ft.', 'price-range': '₹ 82 L - 1.12 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,535 - 4,890 sq.ft.', 'price-range': '₹ 1.6 - 3.09 Cr'}}","['Swimming Pool', 'Pergola', 'Sauna', 'Spa', 'Grocery Shop', 'Squash Court', 'Gazebo', 'Fountain', 'Shopping Centre']"
Mahindra Aura,"2, 3, 4 BHK Apartment in Sector 110 A, Gurgaon","['Dwarka Expressway', 'Park Hospital', 'Red Roses Public School', 'Global Foyer Mall,  Palam Vihar', 'The NorthCap University']","{'Dwarka Expressway': '2.0 KM', 'Park Hospital': '2.2 KM', 'Red Roses Public School': '2.4 KM', 'Global Foyer Mall,  Palam Vihar': '3.3 KM', 'The NorthCap University': '4.0 KM', 'Indira Gandhi International Airport': '16.9 KM'}",https://www.99acres.com/mahindra-aura-sector-110-a-gurgaon-npxid-r722,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '990 - 1,198 sq.ft.', 'price-range': '₹ 80 L - 1 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,150 - 2,042 sq.ft.', 'price-range': '₹ 1 - 1.78 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,300 - 2,428 sq.ft.', 'price-range': '₹ 1.7 - 1.9 Cr'}}","['Swimming Pool', 'Golf Course', 'Pergola', 'Skating Rink', 'Fountain', 'Cricket Pitch', 'Sun Deck', 'Multipurpose Court', 'Amphitheatre']"
Godrej Air,"1, 2, 3, 4 BHK Apartment in Sector 85, Gurgaon","['Sector 86 Road', 'Dwarka Expressway', 'Euro International School', 'Sapphire Mall', 'Garhi Harsaru Junction']","{'Sector 86 Road': '3.0 KM', 'Dwarka Expressway': '3.4 KM', 'Euro International School': '3.8 KM', 'Sapphire Mall': '4.4 KM', 'Garhi Harsaru Junction': '5.5 KM', ""Shri Balaji's Multispeciality Hospital"": '10.2 KM', 'Sushant University': '19.8 KM', 'Indira Gandhi International Airport': '29.2 KM'}",https://www.99acres.com/godrej-air-sector-85-gurgaon-npxid-r320141,"{'1 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '661.44 sq.ft.', 'price-range': 'Price on Request'}, '2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '990.28 - 1,390.16 sq.ft.', 'price-range': '₹ 1.22 - 1.71 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,291.67 - 2,129 sq.ft.', 'price-range': '₹ 2.34 - 3.85 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,840.63 - 2,599 sq.ft.', 'price-range': '₹ 1.91 - 2.69 Cr'}}","['Mini Theatre', 'Swimming Pool', 'Flower Garden', 'School', 'Terrace Garden', 'Pergola', 'Creche/Day care', 'Skating Rink', 'Grocery Shop']"
Conscient Habitat,"2, 3 BHK Apartment in Sector 99A, Gurgaon","['Dwarka Expressway', 'NH-48 (Delhi-Jaipur Expressway)']",{},https://www.99acres.com/conscient-habitat-sector-99a-gurgaon-npxid-r376695,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '445.53 - 551.91 sq.ft.', 'price-range': '₹ 26.06 - 32.25 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '645.84 sq.ft.', 'price-range': '₹ 37.41 L'}}","['Creche/Day care', 'Shopping Centre', 'Earthquake Resistant', 'Community Hall', 'Gated Community', 'Landscape Garden', ""Children's Play Area"", 'Lift(s)', 'Car Parking']"
Conscient Heritage Max,"3, 4 BHK Apartment in Sector 102, Gurgaon","['Gurugram Road', 'Ocus Medley Mall', 'Dwarka Expressway', 'Basai Dhankot Railway Station', 'Prime Scholars International School']","{'Gurugram Road': '0.22 KM', 'Ocus Medley Mall': '0.7 KM', 'Dwarka Expressway': '1.3 KM', 'Basai Dhankot Railway Station': '1.6 KM', 'Prime Scholars International School': '2.9 KM', 'Signature Advanced Hospital': '3.3 KM', 'The Esplanade Mall': '4.4 KM', 'Nehru Stadium': '6.6 KM', 'DPG Group of Institutions': '7.6 KM', 'SkyJumper Trampoline Park': '11.3 KM', 'Holiday Inn': '11.9 KM', 'Hamoni Golf Camp': '13.1 KM', 'Huda Metro Station': '13.9 KM', 'Altrade Business Centre': '15.9 KM', 'Indira Gandhi International Airport': '25.3 KM'}",https://www.99acres.com/conscient-heritage-max-sector-102-gurgaon-npxid-r4050,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,942 - 2,149 sq.ft.', 'price-range': '₹ 1.7 - 2 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,554 - 2,860 sq.ft.', 'price-range': '₹ 2.35 - 2.74 Cr'}}","['Swimming Pool', 'Football', 'Volley Ball Court', 'Card Room', 'Terrace Garden', 'Grocery Shop', 'Squash Court', 'Pool Table', 'Cafeteria']"
Vipul Belmonte,"3, 4, 5 BHK Apartment in Sector 53, Gurgaon","['Sanar International Hospital', 'Central Plaza Mall', 'Sector 53-54 Metro Station', 'Golf Course Road', 'Lancers International School']","{'Sanar International Hospital': '0.5 KM', 'Central Plaza Mall': '0.5 KM', 'Sector 53-54 Metro Station': '0.7 KM', 'Golf Course Road': '1.3 KM', 'Lancers International School': '1.9 KM', 'IILM University, Gurugram': '3.7 KM', 'DLF Golf and Country Club': '4.1 KM', 'DoubleTree by Hilton': '4.3 KM', ""Oyster's Water Park"": '5.8 KM', 'Vatika Business Centre': '10.0 KM', 'Indira Gandhi International Airport': '15.5 KM'}",https://www.99acres.com/vipul-belmonte-sector-53-gurgaon-npxid-r12228,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,450 sq.ft.', 'price-range': '₹ 4.81 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,110 sq.ft.', 'price-range': '₹ 6.1 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,925 sq.ft.', 'price-range': '₹ 7.7 Cr'}}","['Swimming Pool', 'ATM', 'Water Softener Plant', 'Grocery Shop', 'Wi-Fi Connectivity', 'Pool Table', 'Property Staff', 'Cafeteria', 'Billiards']"
Unitech The Residences,"1, 2, 3, 4 BHK Apartment in Sector 33, Gurgaon","['Yaduvanshi Shiksha Niketan', 'Sohna Road', 'SkyJumper Trampoline Park', 'Raheja Mall', 'Orchid Business Park']","{'Yaduvanshi Shiksha Niketan': '0.55 KM', 'Sohna Road': '1.2 KM', 'SkyJumper Trampoline Park': '1.8 KM', 'Raheja Mall': '2.0 KM', 'Orchid Business Park': '2.0 KM', 'NH-48 (Delhi-Jaipur Expressway)': '3.2 KM', 'Medanta The Medicity': '3.4 KM', 'Tau Devi Lal Sports Complex': '4.0 KM', 'Huda Metro Station': '6.6 KM', 'Appu Ghar': '7.5 KM', 'Sushant University': '9.9 KM', 'The Westin Hotel': '10.6 KM', 'Indira Gandhi International Airport': '19.6 KM'}",https://www.99acres.com/unitech-the-residences-sector-33-gurgaon-npxid-r508,"{'1 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '825 sq.ft.', 'price-range': '₹ 70 L'}, '2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,060 - 1,125 sq.ft.', 'price-range': '₹ 1 - 1.06 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,505 - 1,545 sq.ft.', 'price-range': '₹ 1.3 - 1.33 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,850 - 1,870 sq.ft.', 'price-range': 'Price on Request'}}","['Manicured Garden', 'Swimming Pool', 'School', 'Shopping Centre', 'Lawn Tennis Court', 'Badminton Court', 'Jogging Track', 'Club House', '24/7 Power Backup']"
